@relation '_Users_cagil_work_portuguese-nlp_classification_data_v1_parsed_v2-weka.filters.unsupervised.attribute.StringToWordVector-R1-W50-prune-rate-1.0-C-T-I-N0-L-S-stemmerweka.core.stemmers.NullStemmer-M1-stopwords/Users/cagil/work/portuguese-nlp/classification/stoplistv2.txt-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \" \\r\\n\\t.,;:\\\'\\\"()?!\"-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,1'

@attribute - numeric
@attribute afirmou numeric
@attribute ainda numeric
@attribute ano numeric
@attribute anos numeric
@attribute anterior numeric
@attribute bilhões numeric
@attribute brasil numeric
@attribute cerca numeric
@attribute deve numeric
@attribute disse numeric
@attribute diz numeric
@attribute economia numeric
@attribute empresas numeric
@attribute estado numeric
@attribute federal numeric
@attribute governo numeric
@attribute hoje numeric
@attribute lula numeric
@attribute maior numeric
@attribute menos numeric
@attribute mercado numeric
@attribute mil numeric
@attribute milhões numeric
@attribute ministério numeric
@attribute nacional numeric
@attribute ontem numeric
@attribute parte numeric
@attribute passado numeric
@attribute paulo numeric
@attribute país numeric
@attribute pessoas numeric
@attribute pode numeric
@attribute política numeric
@attribute presidente numeric
@attribute produção numeric
@attribute projeto numeric
@attribute próximo numeric
@attribute pt numeric
@attribute r$ numeric
@attribute região numeric
@attribute rio numeric
@attribute segundo numeric
@attribute ser numeric
@attribute setor numeric
@attribute sobre numeric
@attribute ter numeric
@attribute trabalho numeric
@attribute vai numeric
@attribute é numeric
@attribute alunos numeric
@attribute após numeric
@attribute ato numeric
@attribute centro numeric
@attribute cidade numeric
@attribute contra numeric
@attribute dia numeric
@attribute durante numeric
@attribute estudantes numeric
@attribute frente numeric
@attribute funcionários numeric
@attribute greve numeric
@attribute grupo numeric
@attribute local numeric
@attribute manifestantes numeric
@attribute manifestação numeric
@attribute moradores numeric
@attribute movimento numeric
@attribute mst numeric
@attribute policiais numeric
@attribute polícia numeric
@attribute prefeitura numeric
@attribute professores numeric
@attribute protesto numeric
@attribute sindicato numeric
@attribute trabalhadores numeric
@attribute ônibus numeric
@attribute @@class@@ {class_irr,class_rel}

@data
{5 0.192385,10 0.509033,26 0.38432,29 1.014796,37 0.17371,40 1.082247,42 0.325099,43 0.633419,56 0.930837,62 1.136373,63 1.18747,70 1.635748}
{2 0.793648,4 0.900139,5 0.192385,11 0.787239,20 1.035075,29 0.640265,31 0.813236,32 2.204104,37 0.17371,42 0.325099,43 1.003946,45 1.532594,46 1.877458,49 0.419246,70 1.032042}
{5 0.192385,7 2.216947,10 0.509033,11 1.247745,16 1.646047,20 1.035075,24 1.255051,26 0.38432,30 1.521918,31 0.813236,35 2.625732,37 0.17371,42 0.650198,43 0.633419,45 1.779286,48 1.095387,49 0.529029,57 1.038122}
{4 0.900139,5 0.192385,20 1.035075,23 1.218454,26 0.892364,29 0.640265,32 1.746711,37 0.17371,39 0.900139,40 1.082247,41 1.616724,49 0.529029,54 1.72049,56 0.930837,66 1.702879,71 2.20015}
{1 0.976794,5 0.192385,10 0.509033,27 2.66779,29 0.640265,37 0.17371,42 0.754857,45 0.766297,49 0.264515,54 1.085508,63 1.882096}
{11 1.247745,24 1.255051,25 0.960223,26 0.38432,39 0.900139,42 0.325099,43 1.003946,45 0.766297,47 1.206672,48 1.095387,49 0.614184,50 2.764026,72 3.611513}
{3 0.808835,4 2.700418,11 0.787239,14 0.897641,15 0.971226,20 1.640556,22 1.626195,23 2.829163,26 0.38432,27 1.032042,29 1.48665,30 1.521918,31 1.288948,37 0.17371,39 1.426687,41 2.863612,42 0.325099,45 0.766297,47 2.801807,49 0.742586,62 1.136373}
{1 0.976794,2 0.793648,5 0.192385,9 1.191269,29 0.640265,32 1.746711,37 0.17371,40 1.082247,42 0.51527,46 1.48785,49 0.419246}
{5 0.192385,7 0.954787,8 1.114609,9 1.191269,14 0.897641,17 0.851817,20 1.640556,29 0.640265,31 1.888274,37 0.17371,40 1.082247,41 3.233448,42 0.51527,43 0.633419,53 1.906376,54 1.72049,57 1.645385,66 1.702879}
{4 1.426687,5 0.192385,11 0.787239,17 0.851817,19 1.020039,29 1.014796,37 0.17371,39 2.700418,47 1.206672,49 0.68376,76 1.710893}
{3 0.808835,4 1.800278,7 1.513302,11 0.787239,15 1.942452,17 1.350098,19 1.020039,20 1.640556,22 2.652209,25 1.521918,28 1.238547,30 1.521918,31 1.288948,32 1.102052,38 1.521636,39 0.900139,42 0.325099,43 1.003946,48 1.736148,49 0.793544,56 0.930837}
{4 0.900139,10 0.509033,17 0.851817,19 1.616724,20 1.035075,31 1.288948,35 1.656653,42 0.51527,43 1.266838,47 1.912531,49 0.793544,57 1.038122,62 1.136373}
{30 0.960223,31 0.813236}
{2 0.793648,5 0.192385,7 0.954787,12 2.24935,14 1.795283,16 1.417828,20 1.035075,27 1.032042,33 1.882096,37 0.275324,43 0.633419,45 0.766297,49 0.742586,55 0.624956}
{2 1.587295,4 2.090059,7 0.954787,11 0.787239,16 0.708914,17 0.851817,19 1.616724,22 1.626195,27 1.635748,29 1.920795,30 1.521918,31 0.813236,33 1.18747,35 1.656653,36 1.373126,39 1.426687,45 0.766297,47 2.413345,49 0.68376,51 1.088786,54 2.805999,70 1.032042,75 1.284914}
{3 1.281973,4 2.326826,8 0.70324,11 1.574479,17 0.851817,19 2.040078,22 2.382332,27 1.032042,28 1.238547,29 1.655061,31 1.626471,40 2.512899,42 0.325099,43 0.633419,49 0.742586,53 2.79279,54 2.171017,66 3.405759}
{5 0.192385,11 1.247745,17 1.977857,27 1.032042,31 0.813236,46 0.938729,49 0.529029,55 0.624956,56 1.475342}
{4 0.900139,14 1.422728,15 0.971226,16 2.126742,25 0.960223,29 1.014796,30 0.960223,32 1.746711,33 1.18747,34 1.188701,45 1.214552,46 0.938729,47 1.912531,49 0.529029,50 4.049225,51 1.725685,60 3.003852,72 4.192836,74 1.353599,75 1.284914}
{1 0.976794,2 0.793648,3 0.808835,7 0.954787,8 0.70324,28 1.238547,29 0.640265,30 0.960223,33 1.18747,42 0.650198,43 0.633419,49 0.529029,51 1.725685,54 1.085508}
{3 1.281973,11 0.787239,15 0.971226,17 0.851817,20 1.035075,28 1.96305,29 1.014796,30 0.960223,32 1.102052,42 0.51527,45 1.532594,49 0.419246,53 1.202789,54 1.085508,58 3.298478,62 1.136373}
{11 0.787239,17 0.851817,27 1.032042,43 0.633419,49 0.264515,50 2.764026,55 0.624956}
{1 1.953587,9 1.191269,10 0.509033,16 0.708914,17 0.851817,18 4.922909,25 0.960223,26 0.38432,29 0.640265,30 0.960223,34 1.499974,38 3.933371,41 1.616724,43 1.003946,49 0.793544,55 0.990531}
{2 0.793648,4 1.426687,11 1.574479,17 2.201914,19 1.020039,22 1.026015,28 1.238547,29 1.014796,32 1.746711,34 0.749987,36 3.188299,38 1.521636,39 0.900139,43 1.266838,46 1.48785,49 0.614184,53 1.202789,54 1.72049}
{3 0.808835,16 0.708914,17 0.851817,18 1.553005,19 1.020039,22 1.026015,28 1.238547,29 1.28053,38 4.564907,42 0.325099,48 2.190774,56 0.930837,62 2.272747,63 1.18747}
{5 0.192385,14 0.897641,17 0.851817,22 1.026015,24 1.255051,37 0.17371,41 1.020039,42 0.51527,48 1.736148,67 1.183693}
{3 1.281973,11 0.787239,14 0.897641,16 0.708914,22 2.052029,27 1.032042,28 1.96305,35 1.656653,39 0.900139,63 1.18747}
{2 0.793648,15 0.971226,19 1.020039,20 1.035075,27 1.032042,29 0.640265,43 0.633419,47 1.206672,49 0.419246}
{4 1.800278,7 2.468089,10 0.806799,19 1.020039,27 1.635748,39 0.900139,41 1.020039,49 0.529029,53 1.202789,57 1.038122}
{4 0.900139,5 0.192385,11 1.574479,14 0.897641,24 1.255051,29 1.014796,36 1.373126,43 1.003946,45 1.214552,47 2.413345,49 0.742586,50 5.528051,53 1.202789,72 1.805756}
{10 1.181939,11 0.787239,42 0.51527,43 0.633419,50 4.895763,55 0.624956}
{9 1.191269,12 1.419182,13 4.171098,16 1.123602,20 1.035075,21 1.398334,27 1.032042,32 2.204104,43 1.003946,45 1.214552,49 0.614184,55 0.990531}
{2 0.793648,5 0.192385,11 0.787239,17 0.851817,27 1.635748,29 1.014796,31 0.813236,32 1.102052,33 2.374941,43 1.637365,45 1.980849,46 1.48785,47 2.413345,48 1.736148,49 1.322573,53 1.202789,55 1.249911}
{7 1.909574,8 1.114609,11 1.827913,15 0.971226,17 0.851817,19 1.020039,20 1.035075,21 2.216306,22 1.026015,23 1.218454,29 0.640265,31 1.288948,32 1.102052,42 0.325099,43 0.633419,45 0.766297,49 0.742586,53 1.202789}
{1 0.976794,8 0.70324,10 0.509033,20 1.640556,22 1.026015,26 0.38432,27 1.032042,31 1.288948,40 1.082247,42 0.51527,43 1.003946,49 0.529029,52 2.292103,53 1.202789,55 1.249911,56 0.930837,64 1.191269,65 1.214505,66 2.699,67 1.183693,69 1.43524,70 1.635748}
{3 2.090807,4 0.900139,7 0.954787,9 1.191269,14 0.897641,19 1.616724,20 1.035075,27 1.032042,28 1.238547,29 2.126915,32 1.746711,35 1.656653,36 2.176353,37 0.275324,42 0.325099,43 1.266838,45 1.214552,47 1.206672,48 1.095387,49 0.878698,53 1.202789,54 3.256525,56 1.475342}
{5 0.192385,7 2.864361,9 1.191269,10 1.018067,12 1.419182,16 1.646047,25 0.960223,30 2.22957,32 2.204104,33 2.374941,35 1.656653,37 0.17371,42 0.51527,49 0.614184,63 1.18747}
{2 0.793648,11 0.787239,19 1.616724,20 1.035075,25 0.960223,26 0.38432,29 0.640265,30 0.960223,39 1.426687,41 1.020039,42 0.325099,49 0.793544}
{1 0.976794,7 0.954787,9 1.888116,10 0.509033,15 0.971226,26 0.38432,32 1.102052,34 1.499974,36 2.176353,37 0.17371,38 3.043271,43 1.003946,46 0.938729,49 0.614184,55 1.249911,56 0.930837,60 2.587377}
{1 0.976794,8 0.70324,9 1.888116,10 0.509033,16 0.708914,26 0.38432,32 1.102052,34 1.741415,42 0.325099,43 1.003946,45 0.766297,48 1.095387}
{1 2.524975,5 0.304923,10 1.181939,14 1.422728,15 1.942452,16 1.417828,26 0.38432,34 1.938688,37 0.275324,38 3.043271,41 1.020039,42 0.325099,43 0.633419,45 0.766297,46 0.938729,48 2.190774,49 0.614184,51 1.088786,53 1.202789,56 1.475342,62 1.801109}
{3 0.808835,5 0.192385,20 1.035075,22 1.026015,26 0.38432,31 0.813236,37 0.17371,42 0.325099,48 1.736148,53 1.202789,54 1.085508,57 1.038122,62 1.136373,69 1.43524}
{1 0.976794,2 1.257902,5 0.192385,7 1.909574,10 1.018067,15 2.510583,16 0.708914,17 1.350098,20 1.640556,25 0.960223,26 0.38432,30 1.521918,34 1.499974,37 0.17371,39 2.090059,40 1.082247,41 2.040078,42 0.51527,43 0.633419,49 0.419246,56 0.930837,61 2.97155,63 1.18747,67 1.876109,73 0.614934}
